"export-world data (NetLogo 5.0.4)"
"PursuerEvader.nlogo"
"10/17/2016 11:44:35:555 +0800"

"RANDOM STATE"
"0 0 -1727483681 556 0.0 false -1375948919 1509958091 1224032205 -429333201 1950493711 -1026782598 13960379 321128443 907780076 1423944492 -1990771204 1290892158 -415376986 -561062024 340157565 1633712594 1929886201 727730897 370364359 -181958392 1635494483 1167181938 -709623467 -765338434 -1435444593 -1255656363 -2081463770 1044461904 1718815994 136828402 1540533430 1640479417 -1823688638 1635017996 701168088 614097727 -1777057511 944120804 -962776581 -2147478339 -375034241 -345205477 -2000670881 1316989282 -282517279 -16408999 53146997 -752379536 -111948190 141967986 1072155977 1993982889 999217127 -720306856 -644068256 1768624950 -659162341 510431314 -509829722 -74894466 85645268 727279939 2042608175 -1314181964 1661857436 -2105535675 -1168521399 -991790085 -1338719122 -1226593065 -1989145532 271801166 -247288445 -1739898470 1863052671 -1529190528 -1892450971 -982561937 1717656960 -682680009 -2089130313 -526501873 1570920169 -1153658927 1737100673 -1806015767 1668505467 -294744129 584222752 -1503626425 -2112871487 -348800396 -1477583285 451472615 673558757 244144157 457286095 -772353049 -1889774622 -1374767299 -555595762 -29248513 -1049751730 1408195761 -1296712784 -1300145822 983567628 -1791753457 1685838216 -364726217 1470221423 625501381 841930328 -1001805922 1888464616 -85039006 -1222247577 65043678 790703517 1536202621 -1641283713 -1677451641 733254107 1093964768 -1661295002 -1024674701 -1694640465 326458783 -542843571 136493885 -948431144 -200176053 -873463230 -803347369 616708476 1091249703 522852646 1671388623 -1950448667 1129311770 819016752 -388188527 2110942163 2108070313 -1999290628 -1543636849 1015843003 -202340402 -397793899 -1187280471 -73851345 -412085526 1600023614 1854848728 701149598 1605329320 -382207283 1450900462 1867630557 -1700472403 -1749862102 1615966417 -250516827 -716578052 -1948304135 -2121594286 1631353223 517317861 475958443 1050664156 423608656 -134906471 -79454754 1946297813 -258047197 46260526 -1551155624 317281409 -721185296 -1203876578 981286624 175996689 1778946217 561318043 305260977 -1962615185 875159067 -2033687191 -745007364 -946639290 -1007380660 1018682921 1046042332 -737793872 -753343190 577792562 1519202636 -1038326381 896257389 -1678473423 239162477 -12348219 -889043348 1738204569 1158777640 1618840669 -1628209948 459178421 1279525604 2090629823 -1720466545 354547409 -1859454421 1876373931 714467615 979953704 -2011244408 1292562693 1943075255 -499669071 -1348697474 172232367 -526921109 -2006224370 1761579963 673857602 -161025807 611217576 394663934 -1158377966 -2138547419 -561845335 -457426640 -190433112 -1810623704 -713344654 62164622 328835296 -2298207 1465260256 -579010781 701253050 1881883282 58942316 814700805 1927482826 1482444275 -1724876482 708372585 -1195196770 -1882177000 148142310 -166409362 171398179 -163917678 -1434201471 -956426217 -293596179 -530643330 -6525575 495958035 1117969889 -1694407326 1603545904 -2088390682 958569694 1173086768 1352530224 -1289884104 88449950 -1020995167 2124689505 925905979 2103580490 -656685077 -1322248195 2081833610 -1593089401 -1748848890 -1753482875 -129606909 711596711 493366549 -890650225 1247435950 -60317887 -1343839004 -314442810 -318385575 1410862339 -1259321839 -381438437 -1205383727 -278377251 479229395 -908524105 93811743 -1078252684 845397953 -980189552 1949097745 2085395807 -75425116 -2023675117 -1843473446 1686572361 869216244 627256618 795073668 877043275 2004556881 948906895 -77034482 457128620 -1952419980 -1691123142 -278883207 -1501803500 -1410519582 357403261 -2116722355 1727464499 -1834322422 -2030831527 1123334236 1104322788 -1084610509 690310063 484426138 2136547637 1171079665 1400778595 1501555020 862951354 1119981878 23040331 -877589118 -512686356 1840299075 -368492612 2137604609 -134154358 619767807 -1035452298 -1910825098 1473317661 -2064402992 130106407 346847624 -1179353677 1112886671 14722330 -1204540761 1148461531 26735959 -1618480271 -104645032 1386364461 361421157 2046491245 -551975663 578723674 -843578382 -2023837031 242532477 -310069937 171906321 -1432456088 76932854 2019001349 -671158559 1270978468 -194814210 1577390440 -409855389 -855545004 2123181747 1310650282 1963646204 -193626170 2054350225 504590046 -315270465 -341169148 -399663073 -256335997 487010117 651131972 -1269772307 -364702043 1395231689 1085853000 43431332 -428288944 631250269 -1217174847 -1377455514 -1671115768 1429726519 -347325931 -227181332 1597834987 737728470 -1668239231 -103429811 -714644483 166829268 1483540201 -329501652 -1366477205 1702882588 1425577232 1540800409 837114743 257660060 -305322102 -1122798577 -952529543 1744367383 -734266821 1444593503 632997882 393186950 -2014574463 -231412896 962554166 799780096 -121612844 942922996 -2043216760 -1052363040 -11644755 -1147607642 1754308425 -205265719 1305754040 -1625370182 -1367780411 -620410019 -1827573171 1009974917 153986407 147452815 962257139 578798326 791262474 1061585781 -1117295856 -1100479901 1289996216 -432609406 -1965589588 299550007 -244841594 -916291671 2055829567 -1391557829 1261873141 -378322679 -1206296855 1021864082 -1906343686 -1140741451 1101155906 1022739920 -521065498 -1354129282 1977556353 -1173857349 1320257277 -299764204 -1594801327 -1951297927 645300767 613056914 -544003936 994295335 -610604749 -1823880264 1744596445 240178891 1582060412 1936339801 865116901 -176952844 -1988101167 -1223459161 -525574607 1199193612 -1695504411 1076713534 760062835 -1923566077 -1908822740 -1558070756 -1441262649 1617853581 -410966437 -1251397005 1436434695 -902372096 -1330555399 -1283466223 -1636213170 667426407 -819438303 -605998863 -1089521563 -22058131 -744874220 -1502101726 211817844 1836925424 -182249513 977783636 -1813808909 -1445637880 -1186483727 -794122485 1066028472 -1257823400 1795398751 1176643772 8785095 -860554131 418085098 459863077 -1496484496 -1975144229 952259903 -1376682950 -586319547 1731650226 840731799 943563652 312953769 -1021672396 -1771916868 8712205 479170882 194436908 -1761700635 -1987744322 -274363085 -1787124433 -1982284605 216851212 -1259237504 697665798 182314438 -614458413 -1288051392 -1182264294 -1650132830 1572103105 -914749413 -1403883495 -333957329 131634248 -1481550307 1982394646 158038059 -2055876881 -352923159 197018412 -1080362704 1336391457 -1731464599 1162054341 1990407531 791674586 -1628064683 1326806463 759697248 -1597572130 1440210905 -212784747 -1542245517 1533663555 576944095 -411402211 -1781087256 -1174041049 -1130748532 -1763569673 2062941905 1336252352 -1050189620 982603219 640232840 2088847918 540732753 815802890 -643362182 905034250 120944738 513992549 122505728 -2015121187 254856523 1293718595 1780447635 -936808706 1478621606 -1226268752 839315927 -769044501 -1701615906 -1551769913 65199051 1240731390 -1800877869 611197024 -144535855 -985769450 -290870771 693722524 -253056361 1058831053 -896616982 448582297 -1300918095 -294602234 571692413"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","amatrix","cost","elist","no-of-evaders","no-of-links","no-of-nodes","no-of-pursuers","no-ticks","petable","plist"
"-18","18","-21","21","0","nobody","4","""UNDIRECTED""","0","0","{{matrix: 0}}","[2 0]","2","5","4","1","1","[[2 [2]]]","[3]"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","ispursuer?","isevader?","idnumber"
"0","105","202","-3.223066132110497","0.3771086296845064","""square""","""""","9.9","{breed evaders}","false","1","1","""up""","0","true","0"
"1","15","91","3.1345576334082783","-14.354624200524555","""circle""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0"
"2","105","202","11.7647401208175","6.4715466162417865","""square""","""""","9.9","{breed evaders}","false","1","1","""up""","0","true","0"
"3","45","228","18","-10.240051048034639","""triangle""","""""","9.9","{breed pursuers}","false","1","1","""up""","true","0","0"

"PATCHES"
"pxcor","pycor","pcolor","plabel","plabel-color"
"-18","21","0","""""","9.9"
"-17","21","0","""""","9.9"
"-16","21","0","""""","9.9"
"-15","21","0","""""","9.9"
"-14","21","0","""""","9.9"
"-13","21","0","""""","9.9"
"-12","21","0","""""","9.9"
"-11","21","0","""""","9.9"
"-10","21","0","""""","9.9"
"-9","21","0","""""","9.9"
"-8","21","0","""""","9.9"
"-7","21","0","""""","9.9"
"-6","21","0","""""","9.9"
"-5","21","0","""""","9.9"
"-4","21","0","""""","9.9"
"-3","21","0","""""","9.9"
"-2","21","0","""""","9.9"
"-1","21","0","""""","9.9"
"0","21","0","""""","9.9"
"1","21","0","""""","9.9"
"2","21","0","""""","9.9"
"3","21","0","""""","9.9"
"4","21","0","""""","9.9"
"5","21","0","""""","9.9"
"6","21","0","""""","9.9"
"7","21","0","""""","9.9"
"8","21","0","""""","9.9"
"9","21","0","""""","9.9"
"10","21","0","""""","9.9"
"11","21","0","""""","9.9"
"12","21","0","""""","9.9"
"13","21","0","""""","9.9"
"14","21","0","""""","9.9"
"15","21","0","""""","9.9"
"16","21","0","""""","9.9"
"17","21","0","""""","9.9"
"18","21","0","""""","9.9"
"-18","20","0","""""","9.9"
"-17","20","0","""""","9.9"
"-16","20","0","""""","9.9"
"-15","20","0","""""","9.9"
"-14","20","0","""""","9.9"
"-13","20","0","""""","9.9"
"-12","20","0","""""","9.9"
"-11","20","0","""""","9.9"
"-10","20","0","""""","9.9"
"-9","20","0","""""","9.9"
"-8","20","0","""""","9.9"
"-7","20","0","""""","9.9"
"-6","20","0","""""","9.9"
"-5","20","0","""""","9.9"
"-4","20","0","""""","9.9"
"-3","20","0","""""","9.9"
"-2","20","0","""""","9.9"
"-1","20","0","""""","9.9"
"0","20","0","""""","9.9"
"1","20","0","""""","9.9"
"2","20","0","""""","9.9"
"3","20","0","""""","9.9"
"4","20","0","""""","9.9"
"5","20","0","""""","9.9"
"6","20","0","""""","9.9"
"7","20","0","""""","9.9"
"8","20","0","""""","9.9"
"9","20","0","""""","9.9"
"10","20","0","""""","9.9"
"11","20","0","""""","9.9"
"12","20","0","""""","9.9"
"13","20","0","""""","9.9"
"14","20","0","""""","9.9"
"15","20","0","""""","9.9"
"16","20","0","""""","9.9"
"17","20","0","""""","9.9"
"18","20","0","""""","9.9"
"-18","19","0","""""","9.9"
"-17","19","0","""""","9.9"
"-16","19","0","""""","9.9"
"-15","19","0","""""","9.9"
"-14","19","0","""""","9.9"
"-13","19","0","""""","9.9"
"-12","19","0","""""","9.9"
"-11","19","0","""""","9.9"
"-10","19","0","""""","9.9"
"-9","19","0","""""","9.9"
"-8","19","0","""""","9.9"
"-7","19","0","""""","9.9"
"-6","19","0","""""","9.9"
"-5","19","0","""""","9.9"
"-4","19","0","""""","9.9"
"-3","19","0","""""","9.9"
"-2","19","0","""""","9.9"
"-1","19","0","""""","9.9"
"0","19","0","""""","9.9"
"1","19","0","""""","9.9"
"2","19","0","""""","9.9"
"3","19","0","""""","9.9"
"4","19","0","""""","9.9"
"5","19","0","""""","9.9"
"6","19","0","""""","9.9"
"7","19","0","""""","9.9"
"8","19","0","""""","9.9"
"9","19","0","""""","9.9"
"10","19","0","""""","9.9"
"11","19","0","""""","9.9"
"12","19","0","""""","9.9"
"13","19","0","""""","9.9"
"14","19","0","""""","9.9"
"15","19","0","""""","9.9"
"16","19","0","""""","9.9"
"17","19","0","""""","9.9"
"18","19","0","""""","9.9"
"-18","18","0","""""","9.9"
"-17","18","0","""""","9.9"
"-16","18","0","""""","9.9"
"-15","18","0","""""","9.9"
"-14","18","0","""""","9.9"
"-13","18","0","""""","9.9"
"-12","18","0","""""","9.9"
"-11","18","0","""""","9.9"
"-10","18","0","""""","9.9"
"-9","18","0","""""","9.9"
"-8","18","0","""""","9.9"
"-7","18","0","""""","9.9"
"-6","18","0","""""","9.9"
"-5","18","0","""""","9.9"
"-4","18","0","""""","9.9"
"-3","18","0","""""","9.9"
"-2","18","0","""""","9.9"
"-1","18","0","""""","9.9"
"0","18","0","""""","9.9"
"1","18","0","""""","9.9"
"2","18","0","""""","9.9"
"3","18","0","""""","9.9"
"4","18","0","""""","9.9"
"5","18","0","""""","9.9"
"6","18","0","""""","9.9"
"7","18","0","""""","9.9"
"8","18","0","""""","9.9"
"9","18","0","""""","9.9"
"10","18","0","""""","9.9"
"11","18","0","""""","9.9"
"12","18","0","""""","9.9"
"13","18","0","""""","9.9"
"14","18","0","""""","9.9"
"15","18","0","""""","9.9"
"16","18","0","""""","9.9"
"17","18","0","""""","9.9"
"18","18","0","""""","9.9"
"-18","17","0","""""","9.9"
"-17","17","0","""""","9.9"
"-16","17","0","""""","9.9"
"-15","17","0","""""","9.9"
"-14","17","0","""""","9.9"
"-13","17","0","""""","9.9"
"-12","17","0","""""","9.9"
"-11","17","0","""""","9.9"
"-10","17","0","""""","9.9"
"-9","17","0","""""","9.9"
"-8","17","0","""""","9.9"
"-7","17","0","""""","9.9"
"-6","17","0","""""","9.9"
"-5","17","0","""""","9.9"
"-4","17","0","""""","9.9"
"-3","17","0","""""","9.9"
"-2","17","0","""""","9.9"
"-1","17","0","""""","9.9"
"0","17","0","""""","9.9"
"1","17","0","""""","9.9"
"2","17","0","""""","9.9"
"3","17","0","""""","9.9"
"4","17","0","""""","9.9"
"5","17","0","""""","9.9"
"6","17","0","""""","9.9"
"7","17","0","""""","9.9"
"8","17","0","""""","9.9"
"9","17","0","""""","9.9"
"10","17","0","""""","9.9"
"11","17","0","""""","9.9"
"12","17","0","""""","9.9"
"13","17","0","""""","9.9"
"14","17","0","""""","9.9"
"15","17","0","""""","9.9"
"16","17","0","""""","9.9"
"17","17","0","""""","9.9"
"18","17","0","""""","9.9"
"-18","16","0","""""","9.9"
"-17","16","0","""""","9.9"
"-16","16","0","""""","9.9"
"-15","16","0","""""","9.9"
"-14","16","0","""""","9.9"
"-13","16","0","""""","9.9"
"-12","16","0","""""","9.9"
"-11","16","0","""""","9.9"
"-10","16","0","""""","9.9"
"-9","16","0","""""","9.9"
"-8","16","0","""""","9.9"
"-7","16","0","""""","9.9"
"-6","16","0","""""","9.9"
"-5","16","0","""""","9.9"
"-4","16","0","""""","9.9"
"-3","16","0","""""","9.9"
"-2","16","0","""""","9.9"
"-1","16","0","""""","9.9"
"0","16","0","""""","9.9"
"1","16","0","""""","9.9"
"2","16","0","""""","9.9"
"3","16","0","""""","9.9"
"4","16","0","""""","9.9"
"5","16","0","""""","9.9"
"6","16","0","""""","9.9"
"7","16","0","""""","9.9"
"8","16","0","""""","9.9"
"9","16","0","""""","9.9"
"10","16","0","""""","9.9"
"11","16","0","""""","9.9"
"12","16","0","""""","9.9"
"13","16","0","""""","9.9"
"14","16","0","""""","9.9"
"15","16","0","""""","9.9"
"16","16","0","""""","9.9"
"17","16","0","""""","9.9"
"18","16","0","""""","9.9"
"-18","15","0","""""","9.9"
"-17","15","0","""""","9.9"
"-16","15","0","""""","9.9"
"-15","15","0","""""","9.9"
"-14","15","0","""""","9.9"
"-13","15","0","""""","9.9"
"-12","15","0","""""","9.9"
"-11","15","0","""""","9.9"
"-10","15","0","""""","9.9"
"-9","15","0","""""","9.9"
"-8","15","0","""""","9.9"
"-7","15","0","""""","9.9"
"-6","15","0","""""","9.9"
"-5","15","0","""""","9.9"
"-4","15","0","""""","9.9"
"-3","15","0","""""","9.9"
"-2","15","0","""""","9.9"
"-1","15","0","""""","9.9"
"0","15","0","""""","9.9"
"1","15","0","""""","9.9"
